Skill ID,Category,Subcategory,Skills,Skill Definition,Skill = Sub Category,Alternate Skill Names,Sl No,Name
Agri_59,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Hay Baling,,FALSE,,59,Agri
Agri_60,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Herbicides,,FALSE,,60,Agri
Agri_61,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Irrigation Pipes,,FALSE,,61,Agri
Agri_62,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Manure Spreaders,,FALSE,,62,Agri
Agri_63,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Organic Farming,,FALSE,,63,Agri
Agri_64,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Organic Food,,FALSE,,64,Agri
Agri_65,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Permaculture,,FALSE,,65,Agri
Agri_66,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Plant Breeding,,FALSE,,66,Agri
Agri_67,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Plant Propagation,,FALSE,,67,Agri
Agri_68,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Seed Preparation,,FALSE,,68,Agri
Agri_69,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Seed Treatment,,FALSE,,69,Agri
Agri_70,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Sustainable Agriculture,,FALSE,,70,Agri
Agri_71,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Tillage,,FALSE,,71,Agri
Agri_72,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Transplanting,,FALSE,,72,Agri
Agri_73,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Vegetable Farming,,FALSE,,73,Agri
Agri_74,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Vegetable Harvesting,,FALSE,,74,Agri
Agri_75,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Vertical Farming,,FALSE,,75,Agri
Agri_76,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Viticulture,,FALSE,,76,Agri
Agri_77,"Agriculture, Horticulture, and Landscaping",Agriculture and Crop Farming,Agriculture and Crop Farming,,TRUE,,77,Agri
Agri_78,"Agriculture, Horticulture, and Landscaping",Aquaculture,Aquaponics,,FALSE,,78,Agri
Agri_79,"Agriculture, Horticulture, and Landscaping",Aquaculture,Commercial Fishing License,,FALSE,,79,Agri
Agri_80,"Agriculture, Horticulture, and Landscaping",Aquaculture,Fish Culture,,FALSE,,80,Agri
Agri_81,"Agriculture, Horticulture, and Landscaping",Aquaculture,Fish Hatcheries,,FALSE,,81,Agri
Agri_82,"Agriculture, Horticulture, and Landscaping",Aquaculture,Fisheries Management,,FALSE,,82,Agri
Agri_83,"Agriculture, Horticulture, and Landscaping",Aquaculture,Fisheries Science,,FALSE,,83,Agri
Agri_84,"Agriculture, Horticulture, and Landscaping",Aquaculture,Fishery Biology,,FALSE,,84,Agri
Agri_85,"Agriculture, Horticulture, and Landscaping",Aquaculture,Live Fish Trade,,FALSE,,85,Agri
Agri_86,"Agriculture, Horticulture, and Landscaping",Aquaculture,Mariculture,,FALSE,,86,Agri
Agri_87,"Agriculture, Horticulture, and Landscaping",Aquaculture,Spawning,,FALSE,,87,Agri
Agri_88,"Agriculture, Horticulture, and Landscaping",Aquaculture,Aquaculture,,TRUE,,88,Agri
Agri_89,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Arboriculture,,FALSE,,89,Agri
Agri_90,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Brush Hogs,,FALSE,,90,Agri
Agri_91,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Brush Hooks,,FALSE,,91,Agri
Agri_92,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Certified Horticulturist,,FALSE,,92,Agri
Agri_93,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Certified Landscape Designer,,FALSE,,93,Agri
Agri_94,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Curb Appeal,,FALSE,,94,Agri
Agri_95,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Edger,,FALSE,,95,Agri
Agri_96,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Fertilizer Application,,FALSE,,96,Agri
Agri_97,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Floriculture,,FALSE,,97,Agri
Agri_98,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,French Drain,,FALSE,,98,Agri
Agri_99,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Gardening,,FALSE,,99,Agri
Agri_100,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Green Walls,,FALSE,,100,Agri
Agri_101,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Herbaceous Plants,,FALSE,,101,Agri
Agri_102,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Horticultural Therapist Registered,,FALSE,,102,Agri
Agri_103,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Horticulture,,FALSE,,103,Agri
Agri_104,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Landscape Technician Certification,,FALSE,,104,Agri
Agri_105,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Landscaping,,FALSE,,105,Agri
Agri_106,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Qualified Water Efficient Landscaper (QWEL),,FALSE,,106,Agri
Agri_107,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Shrubbery,,FALSE,,107,Agri
Agri_108,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Sustainable Gardening,,FALSE,,108,Agri
Agri_109,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Sustainable Horticulture,,FALSE,,109,Agri
Agri_110,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Sustainable Landscaping,,FALSE,,110,Agri
Agri_111,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Topsoil,,FALSE,,111,Agri
Agri_112,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Transplanter,,FALSE,,112,Agri
Agri_113,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Turfgrass Science,,FALSE,,113,Agri
Agri_114,"Agriculture, Horticulture, and Landscaping",Landscaping and Horticulture,Landscaping and Horticulture,,TRUE,,114,Agri
Agri_115,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Animal Production,,FALSE,,115,Agri
Agri_116,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Animal Reproduction,,FALSE,,116,Agri
Agri_117,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Animal Resources,,FALSE,,117,Agri
Agri_118,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Automatic Milking,,FALSE,,118,Agri
Agri_119,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Beekeeping,,FALSE,,119,Agri
Agri_120,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Dairy Farming,,FALSE,,120,Agri
Agri_121,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Ear Tagging,,FALSE,,121,Agri
Agri_122,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Equine Science,,FALSE,,122,Agri
Agri_123,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Herd Health,,FALSE,,123,Agri
Agri_124,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Livestock Production,,FALSE,,124,Agri
Agri_125,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Porcine Animal Care,,FALSE,,125,Agri
Agri_126,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Poultry Nutrition,,FALSE,,126,Agri
Agri_127,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Semen Collection,,FALSE,,127,Agri
Agri_128,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Shell Egg Processing,,FALSE,,128,Agri
Agri_129,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Stock Farming,,FALSE,,129,Agri
Agri_130,"Agriculture, Horticulture, and Landscaping",Livestock Farming,Livestock Farming,,TRUE,,130,Agri
Agri_131,"Agriculture, Horticulture, and Landscaping",Cannabis,Budtending,,FALSE,,131,Agri
Agri_132,"Agriculture, Horticulture, and Landscaping",Cannabis,Cannabis,,TRUE,,132,Agri
Agri_133,"Agriculture, Horticulture, and Landscaping",Cannabis,Cannabis And Hemp Extraction,,FALSE,,133,Agri
Agri_134,"Agriculture, Horticulture, and Landscaping",Cannabis,Cannabis Cultivation,,FALSE,,134,Agri
Agri_135,"Agriculture, Horticulture, and Landscaping",Cannabis,Cannabis Regulations,,FALSE,,135,Agri
Agri_136,"Agriculture, Horticulture, and Landscaping",Cannabis,Medical Cannabis,,FALSE,,136,Agri
Anal_1,Analysis,Business Intelligence,Ad Hoc Analysis,,FALSE,,1,Anal
Anal_2,Analysis,Business Intelligence,Ad Hoc Reporting,,FALSE,,2,Anal
Anal_3,Analysis,Business Intelligence,Balanced Scorecard,,FALSE,,3,Anal
Anal_4,Analysis,Business Intelligence,Business Analytics,,FALSE,,4,Anal
Anal_5,Analysis,Business Intelligence,Business Informatics,,FALSE,,5,Anal
Anal_6,Analysis,Business Intelligence,Business Intelligence Architecture,,FALSE,,6,Anal
Anal_7,Analysis,Business Intelligence,Business Intelligence Development,,FALSE,,7,Anal
Anal_8,Analysis,Business Intelligence,Business Intelligence Reporting,,FALSE,,8,Anal
Anal_9,Analysis,Business Intelligence,Business Intelligence Testing,,FALSE,,9,Anal
Anal_10,Analysis,Business Intelligence,Business Metrics,,FALSE,,10,Anal
Anal_11,Analysis,Business Intelligence,Business Simulation,,FALSE,,11,Anal
Anal_12,Analysis,Business Intelligence,Certification Of Capability In Business Analysis (CCBA),,FALSE,,12,Anal
Anal_13,Analysis,Business Intelligence,Certified Business Intelligence Professional (CBIP),,FALSE,,13,Anal
Anal_14,Analysis,Business Intelligence,Consumer Analytics,,FALSE,,14,Anal
Anal_15,Analysis,Business Intelligence,Customer Centricity,,FALSE,,15,Anal
Anal_16,Analysis,Business Intelligence,Customer Intelligence,,FALSE,,16,Anal
Anal_17,Analysis,Business Intelligence,Customer Profitability,,FALSE,,17,Anal
Anal_18,Analysis,Business Intelligence,Data Warehouse Architectures,,FALSE,,18,Anal
Anal_19,Analysis,Business Intelligence,Data Warehousing,,FALSE,,19,Anal
Anal_20,Analysis,Business Intelligence,Data Warehousing And Business Intelligence (DWBI),,FALSE,,20,Anal
Anal_21,Analysis,Business Intelligence,Decision Support Systems,,FALSE,,21,Anal
Anal_22,Analysis,Business Intelligence,Digital Insight,,FALSE,,22,Anal
Anal_23,Analysis,Business Intelligence,Distribution Analysis,,FALSE,,23,Anal
Anal_24,Analysis,Business Intelligence,Epic Identity,,FALSE,,24,Anal
Anal_25,Analysis,Business Intelligence,Function Model,,FALSE,,25,Anal
Anal_26,Analysis,Business Intelligence,Google Business Intelligence Certificate,,FALSE,,26,Anal
Anal_27,Analysis,Business Intelligence,Hotelligence,,FALSE,,27,Anal
Anal_28,Analysis,Business Intelligence,Hybrid Online Analytical Processing,,FALSE,,28,Anal
Anal_29,Analysis,Business Intelligence,Institutional Knowledge,,FALSE,,29,Anal
Anal_30,Analysis,Business Intelligence,iReport Designer,,FALSE,,30,Anal
Anal_31,Analysis,Business Intelligence,Marketing Analysis,,FALSE,,31,Anal
Anal_32,Analysis,Business Intelligence,Marketing Intelligence,,FALSE,,32,Anal
Anal_33,Analysis,Business Intelligence,Myers-Briggs Type Indicator (MBTI) Certification,,FALSE,,33,Anal
Anal_34,Analysis,Business Intelligence,Object Manager,,FALSE,,34,Anal
Anal_35,Analysis,Business Intelligence,Online Analytical Processing,,FALSE,,35,Anal
Anal_36,Analysis,Business Intelligence,Operational Intelligence,,FALSE,,36,Anal
Anal_37,Analysis,Business Intelligence,Operations Analytics,,FALSE,,37,Anal
Anal_38,Analysis,Business Intelligence,Oracle Business Intelligence Certification,,FALSE,,38,Anal
Anal_39,Analysis,Business Intelligence,Oracle Intelligent Advisor Certification,,FALSE,,39,Anal
Anal_40,Analysis,Business Intelligence,Organizational Awareness,,FALSE,,40,Anal
Anal_41,Analysis,Business Intelligence,Organizational Intelligence,,FALSE,,41,Anal
Anal_42,Analysis,Business Intelligence,Product Analysis,,FALSE,,42,Anal
Anal_43,Analysis,Business Intelligence,Siebel Certified Business Analyst,,FALSE,,43,Anal
Anal_44,Analysis,Business Intelligence,Six Sigma Certification,,FALSE,,44,Anal
Anal_45,Analysis,Business Intelligence Software,Ab Initio (Software),,FALSE,,45,Anal
Anal_46,Analysis,Business Intelligence Software,Amazon QuickSight,,FALSE,,46,Anal
Anal_47,Analysis,Business Intelligence Software,Apache Hive,,FALSE,,47,Anal
Anal_48,Analysis,Business Intelligence Software,BI Launch Pad (Software),,FALSE,,48,Anal
Anal_49,Analysis,Business Intelligence Software,BIRT Project,,FALSE,,49,Anal
Anal_50,Analysis,Business Intelligence Software,Board Bi,,FALSE,,50,Anal
Anal_51,Analysis,Business Intelligence Software,Business Intelligence (BI) Solutions,,FALSE,,51,Anal
Anal_52,Analysis,Business Intelligence Software,Business Intelligence Tools,,FALSE,,52,Anal
Anal_53,Analysis,Business Intelligence Software,Chartio,,FALSE,,53,Anal
Anal_54,Analysis,Business Intelligence Software,Cognos Impromptu,,FALSE,,54,Anal
Anal_55,Analysis,Business Intelligence Software,Cognos Powerplay,,FALSE,,55,Anal
Anal_56,Analysis,Business Intelligence Software,Cognos ReportNet,,FALSE,,56,Anal
Anal_57,Analysis,Business Intelligence Software,Cognos Workspace,,FALSE,,57,Anal
Anal_58,Analysis,Business Intelligence Software,Crystal Reports (Reporting Software),,FALSE,,58,Anal
Anal_59,Analysis,Business Intelligence Software,Data Mart,,FALSE,,59,Anal
Anal_60,Analysis,Business Intelligence Software,Deltek Cobra,,FALSE,,60,Anal
Anal_61,Analysis,Business Intelligence Software,Digital Dashboards,,FALSE,,61,Anal
Anal_62,Analysis,Business Intelligence Software,Domo,,FALSE,,62,Anal
Anal_63,Analysis,Business Intelligence Software,Epic Radar (Software),,FALSE,,63,Anal
Anal_64,Analysis,Business Intelligence Software,Execution Management Systems,,FALSE,,64,Anal
Anal_65,Analysis,Business Intelligence Software,Fact Table,,FALSE,,65,Anal
Anal_66,Analysis,Business Intelligence Software,Hyperion Enterprise,,FALSE,,66,Anal
Anal_67,Analysis,Business Intelligence Software,Hyperion Smartview,,FALSE,,67,Anal
Anal_68,Analysis,Business Intelligence Software,Hyperion Workspace,,FALSE,,68,Anal
Anal_69,Analysis,Business Intelligence Software,IBM Cognos Business Intelligence,,FALSE,,69,Anal
Anal_70,Analysis,Business Intelligence Software,IBM Cognos TM1,,FALSE,,70,Anal
Anal_71,Analysis,Business Intelligence Software,IBM Query Management Facility,,FALSE,,71,Anal
Anal_72,Analysis,Business Intelligence Software,Klipfolio,,FALSE,,72,Anal
Anal_73,Analysis,Business Intelligence Software,Marketing Information Systems,,FALSE,,73,Anal
Anal_74,Analysis,Business Intelligence Software,Metabase (Software),,FALSE,,74,Anal
Anal_75,Analysis,Business Intelligence Software,Microsoft Analysis Services,,FALSE,,75,Anal
Anal_76,Analysis,Business Intelligence Software,Microsoft Business Intelligence,,FALSE,,76,Anal
Anal_77,Analysis,Business Intelligence Software,Microsoft Office PerformancePoint Servers,,FALSE,,77,Anal
Anal_78,Analysis,Business Intelligence Software,Microsoft Power BI Embedded,,FALSE,,78,Anal
Anal_79,Analysis,Business Intelligence Software,Microsoft Power BI Report Server,,FALSE,,79,Anal
Anal_80,Analysis,Business Intelligence Software,Microsoft Reporting,,FALSE,,80,Anal
Anal_81,Analysis,Business Intelligence Software,MicroStrategy,,FALSE,,81,Anal
Anal_82,Analysis,Business Intelligence Software,Microstrategy Architecture,,FALSE,,82,Anal
Anal_83,Analysis,Business Intelligence Software,MicroStrategy Intelligence Server,,FALSE,,83,Anal
